Id,SalePrice
1650,92694.05582126684
1651,105075.01091160544
1652,94100.08498670743
1653,100008.7748781764
1654,147277.301116787
1655,136091.33487488318
1656,138278.41609578626
1657,152812.67665536242
1658,147376.99638384912
1659,134004.146209103
1660,154171.2272968645
1661,416027.19200770376
1662,369658.3212353545
1663,378561.64044890326
1664,460113.57207328774
1665,352256.7225880175
1666,300635.3349897196
1667,337362.87453188316
1668,353283.53336084395
1669,292046.14650042023
1670,363338.3737368832
1671,286815.00802721904
1672,362882.23789578996
1673,309834.64834224066
1674,272258.5674533565
1675,210645.13667835086
1676,209549.39005420293
1677,226359.875053473
1678,453660.32956494833
1679,333601.5346096266
1680,358532.73355754174
1681,306963.2621412443
1682,295019.7163584419
1683,219115.96122401033
1684,176887.95510982757
1685,167079.5985222865
1686,162503.22614939004
1687,178456.28478472913
1688,187806.39817103767
1689,190974.86518649984
1690,178446.2478871073
1691,167349.34848087403
1692,221661.80239414662
1693,173360.45827066893
1694,167798.30547108164
1695,183176.71448799502
1696,250313.98797166388
1697,186879.98240270658
1698,338027.5491105703
1699,323834.53708213515
1700,276955.9008246052
1701,299390.20371291606
1702,248903.359978188
1703,250806.48451028537
1704,256612.7907517851
1705,236993.90962877445
1706,194445.5213214017
1707,230010.2780710828
1708,223512.8657729553
1709,257130.49008195935
1710,239789.74826374342
1711,246528.61499718408
1712,284865.3121239325
1713,247489.74953734298
1714,225528.457479814
1715,211311.54188642075
1716,198398.0115878046
1717,182267.79681751813
1718,168064.41182582983
1719,220153.15005537315
1720,198258.90289030416
1721,161903.12398515514
1722,134907.7636703091
1723,133352.84809809737
1724,231616.40335238262
1725,237636.8991783631
1726,196227.11214269756
1727,152360.72878541012
1728,159336.7148870073
1729,167700.58588048135
1730,168839.983438397
1731,109548.23858834361
1732,104529.93430290144
1733,109197.62332719547
1734,109964.73166462572
1735,98667.43408068235
1736,98410.6871794337
1737,306751.66619220265
1738,275732.47391663626
1739,283797.21224507067
1740,232055.82504479107
1741,184366.81340446358
1742,159407.6570625605
1743,158263.69551543298
1744,340507.8406956081
1745,247660.61108558736
1746,273029.9837794078
1747,221218.8708996906
1748,236939.67835033807
1749,129958.3025797488
1750,115249.7030764824
1751,252627.1468034514
1752,121616.39431362558
1753,170119.58446633612
1754,192834.18233287142
1755,164461.951053116
1756,121288.44126164343
1757,114665.32905106334
1758,133839.90674482996
1759,185581.33053462597
1760,159271.23347853468
1761,141085.74885469943
1762,184036.0669089029
1763,174150.61904256238
1764,115761.91421960987
1765,182856.68183816207
1766,189867.12320110848
1767,221475.12303195725
1768,135992.32500403514
1769,173668.06992975308
1770,142374.992886092
1771,115952.60266421124
1772,142379.03818700288
1773,118501.79704130578
1774,160109.38560003834
1775,147485.23030393722
1776,137904.2864618337
1777,96462.1246316533
1778,140269.55953891855
1779,125287.93452283082
1780,158836.46801955864
1781,128798.5669679856
1782,71900.71730291023
1783,117294.38508718775
1784,88042.79741306399
1785,115357.60355512606
1786,137490.13720296382
1787,152606.53495314112
1788,50446.62347878207
1789,97667.8985270313
1790,47350.02619424934
1791,182109.5913854994
1792,181645.89049370243
1793,141475.707997858
1794,149277.9924669165
1795,138930.8696374481
1796,157850.85719180875
1797,99719.75561924034
1798,122961.17874876631
1799,100743.38981877535
1800,116903.30794594041
1801,110562.03030923003
1802,122513.9092940099
1803,162541.44057993696
1804,143719.04251139303
1805,139810.79397363606
1806,140256.9126287558
1807,133893.3419436927
1808,115368.45167936687
1809,128149.98368180229
1810,137173.27499650134
1811,99109.99197465082
1812,107620.37757255597
1813,125840.55464070011
1814,78367.6708960777
1815,45800.87455724139
1816,108097.99359531706
1817,87115.809417288
1818,155473.14446649392
1819,118919.56025564583
1820,57270.176515469735
1821,120044.07197192617
1822,133013.1683529829
1823,48453.29613917199
1824,160355.69331846718
1825,160394.1712441524
1826,98331.12067839224
1827,111717.7001722356
1828,155646.7836725171
1829,114690.48432239116
1830,151159.72206079942
1831,188355.1662015079
1832,97571.04950613354
1833,154302.11835256458
1834,127802.64868086856
1835,117897.3998599471
1836,144488.728546364
1837,108144.90517141204
1838,121080.81934841065
1839,99751.10164179304
1840,136671.3813643366
1841,132531.07740495686
1842,73790.1398494782
1843,132722.12003794266
1844,147402.49734137603
1845,162218.22899207246
1846,150715.948566475
1847,201609.95949842286
1848,28244.51737290784
1849,146074.31573760533
1850,123106.10088068701
1851,155370.95861134864
1852,121716.33717107377
1853,97763.89278417203
1854,171027.760597084
1855,173828.60341760394
1856,225725.98300732434
1857,147815.15084964235
1858,130877.98217574495
1859,113048.12412938656
1860,139977.13606040337
1861,111256.74542402755
1862,259855.86470984662
1863,248213.43511977297
1864,248240.57469339453
1865,341453.32024403324
1866,303379.03440157167
1867,224226.28140102344
1868,264947.6447834181
1869,204306.35035290115
1870,212482.31935625878
1871,228772.6947934067
1872,175285.29851295252
1873,234577.14266401617
1874,160718.37007715413
1875,196257.82564521878
1876,203338.33026270196
1877,204727.17885774025
1878,211150.0180604758
1879,127764.82601915015
1880,131624.31453392137
1881,223416.07623507542
1882,251666.739655954
1883,197809.6505365736
1884,220196.05301761936
1885,222076.8662986954
1886,257644.7405622893
1887,205012.2982880443
1888,243978.71611505555
1889,175225.94196588203
1890,118013.25654975983
1891,102661.51384573925
1892,102804.15309147973
1893,133692.19929632923
1894,125353.61907640798
1895,172141.34132741526
1896,120977.02216587937
1897,108273.73131387454
1898,108562.12519579794
1899,163474.3548634494
1900,168967.491318785
1901,201058.9652959428
1902,180146.6402492008
1903,230077.12803315866
1904,139578.68336902893
1905,203409.56313091906
1906,171909.44830715354
1907,240471.5735896285
1908,113846.20500041952
1909,129511.0963185858
1910,125841.75384099851
1911,239246.62247812346
1912,303181.7959048383
1913,141460.2369401183
1914,70354.44118128967
1915,317088.3169049411
1916,40366.67870172515
1917,238361.4603677949
1918,152280.9222611697
1919,180681.21725629317
1920,178167.93611434312
1921,342305.2158616053
1922,313647.52403059456
1923,265889.0739356204
1924,216432.77859582944
1925,234782.49203199742
1926,356010.96060200414
1927,128375.87883807532
1928,170135.42943926214
1929,125567.49089854734
1930,145028.43605100928
1931,142740.278257747
1932,133681.70442930044
1933,171325.3742105157
1934,175060.26103955117
1935,158348.66820006963
1936,173567.09378343867
1937,180622.82664131728
1938,157644.93939242122
1939,297769.17608577467
1940,234185.11052822578
1941,171130.19024787625
1942,170188.7803288467
1943,247416.16018992837
1944,329726.7164265348
1945,399105.0734169041
1946,137460.41751354054
1947,141346.6461658894
1948,177025.8121156481
1949,220178.9334805943
1950,166877.24571257742
1951,241689.26913539483
1952,213460.52874360158
1953,153655.62961953698
1954,209351.24970891478
1955,118224.4145347504
1956,254624.12076148856
1957,167524.21109053376
1958,250038.5626255474
1959,135644.63218831044
1960,107767.12248547038
1961,106424.53583018685
1962,98570.01650243654
1963,109479.67569280585
1964,95688.16565964994
1965,135237.1392066825
1966,147762.3303251044
1967,298427.6319820886
1968,350262.2613395157
1969,382454.0124188503
1970,351469.38377335767
1971,425883.80275019875
1972,326327.1125785281
1973,339032.3649129588
1974,306613.5479741754
1975,488893.94567650044
1976,283709.66630805016
1977,336729.9279021601
1978,342159.9048701627
1979,351679.699432027
1980,232846.72872267466
1981,349914.1609740655
1982,232268.02314984158
1983,235008.78119013086
1984,202409.78097091668
1985,189607.25346278702
1986,199880.79560373205
1987,214975.09789162825
1988,170159.37364751386
1989,195200.32151345693
1990,210519.16435332817
1991,242924.94355802625
1992,208247.9605128271
1993,169688.68162195315
1994,231496.48302143358
1995,189312.38106003765
1996,292066.25656942546
1997,305294.66962602595
1998,311643.64339631156
1999,289378.4475029337
2000,336067.3155211322
2001,240954.92746319005
2002,229412.1229982042
2003,247599.8767975067
2004,273009.78487808426
2005,227372.29816172773
2006,241169.16035901665
2007,254538.19201594638
2008,228283.01358362482
2009,194362.35121750366
2010,202493.9642726378
2011,152141.3191572688
2012,184310.7068366987
2013,180145.37826325843
2014,185046.24877215992
2015,204886.00977556792
2016,186902.31680248491
2017,200833.9324055409
2018,101857.1794816539
2019,118756.88272383052
2020,86761.9795664738
2021,98546.0770015092
2022,207298.84869581985
2023,130658.20407162566
2024,323880.1969813035
2025,358479.67582576966
2026,183490.91663349303
2027,142524.1001222374
2028,162516.55301572545
2029,148230.29812467739
2030,235767.87429441907
2031,217074.0210108742
2032,214069.57881020295
2033,224223.71574317885
2034,159263.96482759912
2035,227173.58192440984
2036,174339.30655579362
2037,175928.27730348334
2038,335627.6961679141
2039,221390.03594850237
2040,341031.5874365209
2041,322653.52155628905
2042,231686.1881549611
2043,152718.71813349496
2044,180464.5225199732
2045,200076.81250612275
2046,137625.21806548373
2047,125160.58582921972
2048,128422.02160264301
2049,131138.9889610383
2050,161693.00718254497
2051,112059.42608217604
2052,120959.84995522647
2053,142902.1653975739
2054,84155.000629374
2055,171707.94120294705
2056,157659.74774581712
2057,107323.71381809848
2058,200021.09171413793
2059,130451.045382849
2060,181380.62914627738
2061,181520.80260725727
2062,118003.40272872907
2063,115666.96337804693
2064,127324.68372985203
2065,97861.79384791339
2066,190483.15189573372
2067,153031.79511751723
2068,156425.32127705944
2069,86634.09396517143
2070,114000.50873145316
2071,91913.31890168128
2072,121612.46337440296
2073,123702.82735408994
2074,152362.07382412144
2075,136791.32983989816
2076,115046.46997318452
2077,147038.8201351122
2078,109035.9440609382
2079,120684.38643566362
2080,120949.09734970308
2081,120624.52843116946
2082,120419.71691721276
2083,144869.05712059565
2084,110049.79383313091
2085,122979.94677007181
2086,134896.4487503146
2087,119643.07022279367
2088,112563.7571369079
2089,67048.56678056595
2090,111635.65781737288
2091,86975.97284550493
2092,141793.61983146425
2093,149539.807127235
2094,129615.53334609012
2095,125630.15944620961
2096,98832.56372966262
2097,88796.78736825346
2098,137754.62881069706
2099,33981.63510618493
2100,78751.61378147139
2101,93418.27368728642
2102,141404.24807519728
2103,93044.83172774024
2104,155356.11983544216
2105,142854.9513413873
2106,41764.06316046702
2107,200451.7243087074
2108,119673.72649719566
2109,118479.09362072905
2110,132440.2079441708
2111,188299.05766751705
2112,147580.80153380963
2113,113088.44107612676
2114,120156.32789292926
2115,175843.11420000723
2116,132813.32264025364
2117,158701.1755085757
2118,122196.46169397485
2119,129043.1284639609
2120,105318.32418310834
2121,100448.34278361301
2122,121676.68244529254
2123,115307.9033722888
2124,190439.3817853172
2125,124902.6797105195
2126,143869.69015512883
2127,164068.67233191192
2128,151470.62348537124
2129,45626.66158054734
2130,135802.21285128454
2131,135650.29417717876
2132,114896.57296373846
2133,128268.09315267141
2134,113365.66035752729
2135,75500.90383708195
2136,74788.97979692812
2137,102489.64190617239
2138,122741.29904144176
2139,137942.63678452803
2140,133380.41258821258
2141,177374.07005932077
2142,124797.87318269402
2143,163541.17265123595
2144,106056.5386181263
2145,127096.7387965637
2146,177362.0998794345
2147,135780.413470988
2148,137589.23670271784
2149,136811.01131957397
2150,217000.57116743777
2151,124262.39781868743
2152,172397.8041039714
2153,186278.9744181325
2154,139028.70171407872
2155,139428.9168015886
2156,289605.35508062656
2157,227351.37523897924
2158,247111.61619982077
2159,248607.68213302153
2160,199585.61632493124
2161,235242.53089989314
2162,311298.2227007148
2163,330354.36695819214
2164,222903.49245298107
2165,189009.11789217062
2166,161126.19561142364
2167,203799.59673009109
2168,194973.7538376093
2169,194339.55689231423
2170,209527.17347864778
2171,154903.03466534347
2172,128969.74302801874
2173,203745.18513060088
2174,244154.48060306197
2175,261274.05015100655
2176,263355.71958631754
2177,257687.31324588973
2178,221884.14100333396
2179,130374.39165374899
2180,220093.92750098422
2181,202040.41764694575
2182,224256.80735283496
2183,196788.01751179236
2184,126371.0656798784
2185,126653.84910208578
2186,148470.43702820892
2187,150386.75446187693
2188,157431.96226718655
2189,357114.13258924766
2190,108473.43691149139
2191,80691.521864674
2192,90899.27136117697
2193,112368.69543276718
2194,94030.01181453973
2195,96463.21539266157
2196,101329.22155087878
2197,106783.1169286212
2198,184676.3207592161
2199,155924.87298730732
2200,150509.63004654844
2201,148187.07694408973
2202,200657.96466389176
2203,147703.6741056465
2204,202588.68729970563
2205,132507.18802961963
2206,173445.7214173326
2207,226914.40066698374
2208,253896.569853866
2209,242031.72709692526
2210,115727.30065715982
2211,119696.67671074008
2212,118663.27612284047
2213,100422.3412078332
2214,186927.78891010518
2215,110596.28432272258
2216,161983.09073459712
2217,72613.25140243699
2218,87170.55003405298
2219,83702.78319007903
2220,10106.509229050022
2221,315872.63195192785
2222,241472.15681725251
2223,249041.291602095
2224,208875.26192914584
2225,125643.63393491844
2226,184605.2013873619
2227,182019.09785994445
2228,243013.5779288425
2229,262587.7883816724
2230,178587.2559143969
2231,227076.61608805714
2232,201771.23303142522
2233,184290.71783328196
2234,231041.50381878496
2235,215078.3938491473
2236,263516.48896336765
2237,270707.12540870893
2238,173492.5322254984
2239,158182.0703407401
2240,135553.91811764165
2241,129037.55033497635
2242,117026.8541712595
2243,133435.14262422413
2244,104636.43441821059
2245,98434.98972250853
2246,141938.72488622903
2247,119554.8827741089
2248,128437.71398186422
2249,108172.63641293999
2250,119521.61452529719
2251,127220.8746263
2252,187365.7355661805
2253,173092.55018858204
2254,201390.41427788767
2255,179014.1008712573
2256,167568.85019213532
2257,210209.7271756007
2258,159602.69231283333
2259,182482.9105720495
2260,108180.65044512914
2261,203790.96075280028
2262,240712.8800938336
2263,334496.0667885441
2264,472849.2513451921
2265,170623.73207202525
2266,283796.7537599046
2267,379351.49626183027
2268,430610.28493486915
2269,144500.9837863497
2270,176801.069672245
2271,194661.9056483428
2272,142969.15556975402
2273,144427.26541264646
2274,168793.22348566126
2275,149909.56743059715
2276,173139.0986454328
2277,166078.02902573656
2278,159795.70798873238
2279,110188.4044056473
2280,120553.80414488656
2281,157281.41884702735
2282,155912.46610660566
2283,107790.11373965134
2284,99065.41144014511
2285,154347.01353718527
2286,116164.28057652025
2287,371769.9878689096
2288,300451.69188573386
2289,346763.9400277963
2290,423619.4720087983
2291,348243.9489872138
2292,410401.93988622254
2293,438822.0882795801
2294,364066.30662212597
2295,446535.23338021466
2296,325306.95153845917
2297,363551.44272372103
2298,380337.06486216193
2299,350052.8443498697
2300,324864.3544467196
2301,295829.2040382478
2302,262197.9409591663
2303,284403.77027538937
2304,289262.06860584265
2305,223112.39082186014
2306,208842.4855200312
2307,212129.0738655809
2308,242412.79170908342
2309,315392.2511999233
2310,245245.82872198822
2311,224527.07121953886
2312,176938.75068428324
2313,171045.1047744772
2314,189249.33782608263
2315,188416.2720287822
2316,202772.84586977682
2317,174106.032583147
2318,177903.91892680546
2319,189117.03891108002
2320,196505.32089105158
2321,206527.06476893887
2322,214238.33264355865
2323,175939.9824219618
2324,178665.11200955583
2325,222354.37885132924
2326,182438.3413065052
2327,203695.4321532384
2328,211279.10591558408
2329,182531.65750339674
2330,187352.22391294612
2331,328496.59621692303
2332,370241.1078340632
2333,328497.23502296506
2334,295204.3632694559
2335,292480.7160727423
2336,316221.25620119023
2337,224706.29654018363
2338,252335.27485474534
2339,237564.1718235323
2340,381111.08967235556
2341,233361.7950340199
2342,233567.7362273088
2343,230627.94860410778
2344,236764.75750979976
2345,241900.09883230535
2346,232845.1172481147
2347,226354.042481165
2348,252476.20066203826
2349,197285.33233626865
2350,268313.89041871985
2351,322706.384076032
2352,264255.39809311525
2353,266490.39398066927
2354,184405.98184654265
2355,176495.29434551718
2356,133051.41812271305
2357,206063.8590741902
2358,205734.5183299632
2359,131645.83909390232
2360,121752.65794774191
2361,134040.8432258403
2362,290326.31376628164
2363,113860.66070804634
2364,147718.4455891031
2365,199378.54386048502
2366,196399.98482952375
2367,230847.92361332677
2368,205293.45363427952
2369,230832.66776105776
2370,145140.8472932428
2371,148265.20982517337
2372,203985.60397623444
2373,271220.3684473496
2374,290885.22069338505
2375,236194.3117594454
2376,303492.8806094315
2377,330805.48300424876
2378,138017.29397578276
2379,207851.46496484213
2380,148405.26485799009
2381,167431.0471637263
2382,215558.9074318949
2383,217831.4989888884
2384,228299.6585594025
2385,142275.86643273552
2386,122351.61873442988
2387,131892.00202943978
2388,102073.55262439413
2389,132710.1634266724
2390,153411.97604556044
2391,138234.64565937128
2392,119973.5867982909
2393,163346.06611333345
2394,122086.0824288592
2395,201788.71448394295
2396,158696.36794979073
2397,208824.64992874843
2398,128762.65922399628
2399,77380.08494177449
2400,42105.03944945196
2401,122968.82801592996
2402,146140.97757310962
2403,138093.88991111703
2404,157038.4276197083
2405,151003.77946045907
2406,136844.79758131667
2407,112707.74681231589
2408,137600.86534733203
2409,129482.9414859552
2410,183362.98746826354
2411,112107.20684296516
2412,160449.12445233803
2413,127030.44023118081
2414,149848.51430826582
2415,130256.9354668035
2416,133012.3630404059
2417,135709.63144987985
2418,123647.04448972084
2419,114810.93008858088
2420,111826.43139256223
2421,199168.56481077586
2422,104071.7470085327
2423,102429.12054406415
2424,151430.70952228445
2425,238747.532000154
2426,114049.76616011531
2427,129796.21904578328
2428,187344.2531328114
2429,109018.36646916968
2430,123363.63315838698
2431,119254.99561636237
2432,132243.1176779683
2433,147622.40517188265
2434,127954.57361765832
2435,148267.89278856345
2436,87120.84328570456
2437,104688.59999625833
2438,114031.47559161275
2439,90008.75292760279
2440,115177.16815647384
2441,101823.84939859447
2442,100254.55853986909
2443,141019.23342444695
2444,117538.96510336484
2445,71726.94728835713
2446,126912.95575601351
2447,189770.86821231473
2448,139252.67057209474
2449,101563.49182968028
2450,146917.4184785869
2451,135301.92477056404
2452,216645.99893221032
2453,106522.36669203558
2454,141939.52682368818
2455,154841.93144674436
2456,165503.5937966291
2457,131104.19584494887
2458,136838.93232704565
2459,117680.51934429747
2460,145170.39114104235
2461,131414.52025055274
2462,146857.20908113493
2463,122383.05870756524
2464,192687.46731026686
2465,139246.7200396867
2466,100838.41083249488
2467,121519.13975692133
2468,74297.2724849562
2469,79660.31383015937
2470,221717.0445629722
2471,230030.46771525854
2472,183368.29686457227
2473,109884.28793864686
2474,75536.01004896808
2475,224480.95073789015
2476,124882.58831317496
2477,130324.21877044509
2478,168845.29074532585
2479,84082.9604949294
2480,136141.27343949315
2481,116112.53270301915
2482,116208.81816480675
2483,108300.76870084868
2484,117418.15024236991
2485,117056.88419808529
2486,146611.60345175752
2487,206388.04897635384
2488,175366.6872789153
2489,150959.40994589397
2490,133285.84023025632
2491,107003.85467689467
2492,207561.8881240936
2493,155387.91180757637
2494,164431.09097921848
2495,112825.65965737402
2496,260560.65681132738
2497,164648.8646503358
2498,104770.14739744703
2499,83218.31122143538
2500,112024.3168499152
2501,133184.9115898593
2502,137607.22302717116
2503,106925.36696642247
2504,235947.2462152426
2505,225028.96563377936
2506,253478.60507003646
2507,294381.4792460955
2508,253360.25234150127
2509,215250.0423885088
2510,224841.34771529288
2511,195131.33239192568
2512,210755.80432146986
2513,220765.0262262611
2514,416605.1243106786
2515,152181.1721652698
2516,165945.68793114118
2517,157184.63658903155
2518,170221.91471333505
2519,235072.18971245125
2520,221879.4951098159
2521,202783.5779637458
2522,218622.0197362465
2523,97179.75134450718
2524,120391.65750972758
2525,133541.99551739212
2526,135763.98723612342
2527,123333.46114382643
2528,121167.20875513874
2529,108183.97046749882
2530,119650.3593675064
2531,239705.01341335842
2532,224454.05305468786
2533,207976.15193067986
2534,231737.35810789635
2535,276133.4800428063
2536,247172.2642904772
2537,258391.1216256306
2538,200851.3076323133
2539,184584.6948320152
2540,202199.62611001058
2541,188711.26146170474
2542,167350.59112328372
2543,114375.88820946857
2544,111339.69419880264
2545,120754.58285147703
2546,143454.07188979333
2547,135633.82332544506
2548,165645.57940345048
2549,146060.61225903162
2550,625278.5776668158
2551,135619.2307103051
2552,122483.19456275727
2553,89927.24941477505
2554,94239.36102589522
2555,96109.0283182537
2556,84988.56871025893
2557,83029.46338130257
2558,192295.07348548196
2559,157458.56366453978
2560,162484.22269231896
2561,151406.61562470265
2562,157928.69692233624
2563,162447.6217102299
2564,181888.1603670523
2565,190131.49465970177
2566,158234.36084450927
2567,137751.71776430885
2568,216467.8182745637
2569,226932.47276090173
2570,107655.38128169335
2571,200428.36886611325
2572,163459.49808122934
2573,227656.9987171471
2574,369836.1390745752
2575,125418.13786354352
2576,130737.69553528616
2577,148081.74464114365
2578,86787.50042053952
2579,52504.207667969866
2580,117178.59889535396
2581,107974.86439971684
2582,136709.773320731
2583,262215.85490057245
2584,178769.55184226535
2585,170795.59458754072
2586,226515.30097767216
2587,200094.8186187672
2588,153940.2185291472
2589,152711.6545039724
2590,188175.01880648
2591,270530.5362935109
2592,256603.72519131316
2593,268310.16525138705
2594,196651.62054373283
2595,219215.05135845765
2596,279215.2587793137
2597,198121.20766722882
2598,260680.41791918088
2599,361742.50185872416
2600,257562.437507917
2601,137305.26960624056
2602,60461.681361872936
2603,77511.01303214947
2604,83158.11590986216
2605,61836.41367307998
2606,149296.86942565843
2607,197489.3533054596
2608,218379.59525720088
2609,167871.56134651182
2610,118394.83069717855
2611,240456.50793566427
2612,151732.35946827225
2613,128607.841349728
2614,112841.40982559719
2615,157162.44809998124
2616,156236.9215745182
2617,187210.19152897695
2618,172169.84939418675
2619,221232.24223510205
2620,174306.12478787208
2621,182869.13509559445
2622,189179.922027226
2623,247894.32318112167
2624,285448.7542757337
2625,333238.09937358083
2626,163892.63854899968
2627,202307.1040792039
2628,414456.9014585316
2629,498597.56647791935
2630,376517.8122559916
2631,452251.60993815004
2632,401013.11410862836
2633,294930.1703214349
2634,409258.4010702266
2635,152989.49879185506
2636,178527.03280763293
2637,159609.39019177773
2638,284584.2104840429
2639,191221.144234373
2640,138166.69504114916
2641,89628.8199123228
2642,162428.0323352904
2643,98966.85943729745
2644,126334.85996944737
2645,106723.24071545753
2646,91167.15526124969
2647,98822.8896373979
2648,149137.4124815702
2649,164794.7231936255
2650,148478.30446315318
2651,136834.42844475008
2652,357220.5944544838
2653,286825.28477131977
2654,284504.7377960888
2655,403633.32616311294
2656,329848.40497767075
2657,375638.9388159702
2658,328657.64357020694
2659,320619.2084570461
2660,329669.44953562436
2661,380738.28433071706
2662,365084.49951055186
2663,291227.97315032507
2664,315295.40347557754
2665,305310.8666535509
2666,339351.69421382423
2667,184232.21719048868
2668,188886.55898954158
2669,189621.87356671036
2670,270914.31135457
2671,190906.04263601944
2672,190338.70389065132
2673,187611.66956709913
2674,194543.0784643446
2675,170758.26107359826
2676,187654.0777791649
2677,200201.9531383334
2678,247690.50077730554
2679,284352.68888633075
2680,301003.39199890156
2681,357677.42819404503
2682,340021.6029809806
2683,432519.55506708653
2684,314386.3139017388
2685,349118.6542709391
2686,276450.86954238743
2687,286133.80860748945
2688,243228.74315909002
2689,234780.24967880538
2690,333357.03163663263
2691,209974.67647635657
2692,172069.52478153497
2693,217820.99635561396
2694,167291.32807694815
2695,207363.91411865223
2696,197256.5620708948
2697,202815.23026644136
2698,195799.9630320279
2699,154585.9647716629
2700,141275.4338375418
2701,131966.75082312356
2702,87347.15786976705
2703,126634.8551651173
2704,157218.35224227188
2705,94913.33281392237
2706,87003.37861759384
2707,103925.45450842072
2708,135057.2600441685
2709,113892.83064111223
2710,120851.58860671445
2711,385597.5099318999
2712,376747.5376510348
2713,183123.63424104406
2714,142138.26426032442
2715,162214.83292962937
2716,136074.12832784414
2717,224267.7047384588
2718,237591.65196460445
2719,140094.33436412073
2720,173317.54384307138
2721,110583.82618343772
2722,154363.72123595927
2723,135652.39420447813
2724,109687.72582435847
2725,123473.22755527846
2726,139761.67418875423
2727,203303.38389286347
2728,194106.9692380366
2729,132672.59915446682
2730,152480.36675626284
2731,129735.72204887745
2732,142984.46759128943
2733,163009.11544022593
2734,191441.32188923817
